卫视频道,#genre#
东方卫视,http://60.30.67.45:8834/rtp/225.1.2.31:5002
广东卫视,http://60.30.67.45:8834/rtp/225.1.1.116:5002
广西卫视,http://60.30.67.45:8834/rtp/225.1.2.81:5002
湖北卫视,http://60.30.67.45:8834/rtp/225.1.1.147:5002
湖南卫视,http://60.30.67.45:8834/rtp/225.1.1.114:5002
吉林卫视,http://60.30.67.45:8834/rtp/225.1.2.26:5002
江苏卫视,http://60.30.67.45:8834/rtp/225.1.1.126:5002
四川卫视,http://60.30.67.45:8834/rtp/225.1.1.123:5002
重庆卫视,http://60.30.67.45:8834/rtp/225.1.1.155:5002
江西卫视,http://60.30.67.45:8834/rtp/225.1.2.29:5002
辽宁卫视,http://60.30.67.45:8834/rtp/225.1.1.154:5002
深圳卫视,http://60.30.67.45:8834/rtp/225.1.1.117:5002
贵州卫视,http://60.30.67.45:8834/rtp/225.1.2.28:5002
海南卫视,http://60.30.67.45:8834/rtp/225.1.2.82:5002
河北卫视,http://60.30.67.45:8834/rtp/225.1.2.27:5002
河南卫视,http://60.30.67.45:8834/rtp/225.1.2.61:5002
黑龙江卫视,http://60.30.67.45:8834/rtp/225.1.1.115:5002
内蒙古卫视,http://60.30.67.45:8834/rtp/225.1.1.32:5002
宁夏卫视,http://60.30.67.45:8834/rtp/225.1.1.56:5002
青海卫视,http://60.30.67.45:8834/rtp/225.1.1.54:5002
山西卫视,http://60.30.67.45:8834/rtp/225.1.1.50:5002
陕西卫视,http://60.30.67.45:8834/rtp/225.1.1.41:5002
甘肃卫视,http://60.30.67.45:8834/rtp/225.1.1.30:5002
云南卫视,http://60.30.67.45:8834/rtp/225.1.1.61:5002
西藏卫视,http://60.30.67.45:8834/rtp/225.1.1.51:5002
新疆卫视,http://60.30.67.45:8834/rtp/225.1.1.35:5002
三沙卫视,http://60.30.67.45:8834/rtp/225.1.2.181:5002
兵团卫视,http://60.30.67.45:8834/rtp/225.1.1.57:5002
山东教育卫视,http://60.30.67.45:8834/rtp/225.1.2.118:5002
天津卫视,http://60.30.67.44:8834/rtp/225.1.1.111:5002
安徽卫视,http://60.30.67.44:8834/rtp/225.1.1.127:5002
北京卫视,http://60.30.67.44:8834/rtp/225.1.1.113:5002
浙江卫视,http://60.30.67.44:8834/rtp/225.1.1.112:5002
东方卫视,http://60.30.67.44:8834/rtp/225.1.2.31:5002
广东卫视,http://60.30.67.44:8834/rtp/225.1.1.116:5002
广西卫视,http://60.30.67.44:8834/rtp/225.1.2.81:5002
湖北卫视,http://60.30.67.44:8834/rtp/225.1.1.147:5002
湖南卫视,http://60.30.67.44:8834/rtp/225.1.1.114:5002
吉林卫视,http://60.30.67.44:8834/rtp/225.1.2.26:5002
江苏卫视,http://60.30.67.44:8834/rtp/225.1.1.126:5002
四川卫视,http://60.30.67.44:8834/rtp/225.1.1.123:5002
重庆卫视,http://60.30.67.44:8834/rtp/225.1.1.155:5002
江西卫视,http://60.30.67.44:8834/rtp/225.1.2.29:5002
辽宁卫视,http://60.30.67.44:8834/rtp/225.1.1.154:5002
深圳卫视,http://60.30.67.44:8834/rtp/225.1.1.117:5002
贵州卫视,http://60.30.67.44:8834/rtp/225.1.2.28:5002
海南卫视,http://60.30.67.44:8834/rtp/225.1.2.82:5002
河北卫视,http://60.30.67.44:8834/rtp/225.1.2.27:5002
河南卫视,http://60.30.67.44:8834/rtp/225.1.2.61:5002
黑龙江卫视,http://60.30.67.44:8834/rtp/225.1.1.115:5002
内蒙古卫视,http://60.30.67.44:8834/rtp/225.1.1.32:5002
宁夏卫视,http://60.30.67.44:8834/rtp/225.1.1.56:5002
青海卫视,http://60.30.67.44:8834/rtp/225.1.1.54:5002
山西卫视,http://60.30.67.44:8834/rtp/225.1.1.50:5002
陕西卫视,http://60.30.67.44:8834/rtp/225.1.1.41:5002
甘肃卫视,http://60.30.67.44:8834/rtp/225.1.1.30:5002
云南卫视,http://60.30.67.44:8834/rtp/225.1.1.61:5002
西藏卫视,http://60.30.67.44:8834/rtp/225.1.1.51:5002
新疆卫视,http://60.30.67.44:8834/rtp/225.1.1.35:5002
三沙卫视,http://60.30.67.44:8834/rtp/225.1.2.181:5002
兵团卫视,http://60.30.67.44:8834/rtp/225.1.1.57:5002
山东教育卫视,http://60.30.67.44:8834/rtp/225.1.2.118:5002
